epoch,train_loss,valid_loss,error_rate,time
0,0.9229027032852173,0.2562570869922638,0.08222811669111252,00:36
1,1.1063112020492554,0.417339950799942,0.1246684342622757,00:35
2,1.079864740371704,0.4383300542831421,0.12732096016407013,00:36
3,1.0992292165756226,0.4710644781589508,0.1034482792019844,00:36
4,0.7572364211082458,0.3454347550868988,0.08488063514232635,00:36
5,0.7189529538154602,0.4632733166217804,0.12997347116470337,00:36
6,0.6372816562652588,0.19888177514076233,0.0663129985332489,00:35
7,0.4743986129760742,0.19328363239765167,0.050397876650094986,00:36
8,0.42427393794059753,0.2236829400062561,0.05570291727781296,00:36
9,0.311890184879303,0.20870131254196167,0.05835543945431709,00:36
