epoch,train_loss,valid_loss,error_rate,time
0,0.36907243728637695,0.21997185051441193,0.06366048008203506,00:08
1,0.2957487106323242,0.1644308865070343,0.050397876650094986,00:09
2,0.2446148544549942,0.2505794167518616,0.05835543945431709,00:09
3,0.21020635962486267,0.15914136171340942,0.04509283974766731,00:09
4,0.1498091071844101,0.238693967461586,0.05305039882659912,00:08
5,0.1170283854007721,0.1428678333759308,0.04244031757116318,00:08
6,0.08496637642383575,0.12548810243606567,0.03978779911994934,00:08
7,0.05966739356517792,0.13623876869678497,0.037135276943445206,00:08
8,0.044335510581731796,0.1415737122297287,0.029177719727158546,00:09
9,0.03623009845614433,0.12222614139318466,0.037135276943445206,00:08
