epoch,train_loss,valid_loss,error_rate,time
0,0.5430133938789368,0.31442803144454956,0.11405835300683975,00:05
1,0.40167638659477234,0.2707369923591614,0.08488063514232635,00:05
2,0.3184557855129242,0.275424063205719,0.09018567949533463,00:05
3,0.23366612195968628,0.24513718485832214,0.0954907163977623,00:05
4,0.17438967525959015,0.20200572907924652,0.07161803543567657,00:05
5,0.12392136454582214,0.1981838494539261,0.06896551698446274,00:05
6,0.08952032774686813,0.19543151557445526,0.0663129985332489,00:05
7,0.06527559459209442,0.19449152052402496,0.0663129985332489,00:05
8,0.06735671311616898,0.16207489371299744,0.05835543945431709,00:05
9,0.05050754174590111,0.1756143718957901,0.0663129985332489,00:05
