epoch,train_loss,valid_loss,error_rate,time
0,0.7467016577720642,0.31212151050567627,0.07427055388689041,00:15
1,0.7430687546730042,0.5146539211273193,0.14588859677314758,00:14
2,0.6068001985549927,0.4304887652397156,0.0954907163977623,00:15
3,0.6716449856758118,0.2781490385532379,0.09814323484897614,00:15
4,0.46451079845428467,0.37914159893989563,0.10079575330018997,00:15
5,0.4437117576599121,0.24222175776958466,0.06896551698446274,00:15
6,0.2619595527648926,0.2240930199623108,0.06100795790553093,00:15
7,0.22385583817958832,0.2090865522623062,0.05835543945431709,00:15
8,0.1281905621290207,0.17547959089279175,0.05305039882659912,00:15
9,0.1257154941558838,0.17335397005081177,0.050397876650094986,00:15
