epoch,train_loss,valid_loss,error_rate,time
0,0.4696328639984131,0.2616042494773865,0.07161805033683777,00:10
1,0.3172433376312256,0.2554874122142792,0.08488065749406815,00:10
2,0.23578689992427826,0.14139041304588318,0.0371352843940258,00:10
3,0.18257631361484528,0.14170709252357483,0.03448277711868286,00:11
4,0.14470098912715912,0.16476772725582123,0.031830254942178726,00:10
5,0.1291438490152359,0.1905561238527298,0.05039788782596588,00:10
6,0.10812410712242126,0.15958835184574127,0.03978781774640083,00:10
7,0.09262346476316452,0.1741548776626587,0.042440325021743774,00:10
8,0.07830261439085007,0.16041576862335205,0.03978781774640083,00:11
9,0.0675954595208168,0.15460072457790375,0.0371352881193161,00:10
