epoch,train_loss,valid_loss,error_rate,time
0,0.9853806495666504,0.41679200530052185,0.13793103396892548,00:09
1,0.7319408655166626,0.2669290006160736,0.08222812414169312,00:08
2,0.5532743334770203,0.2494627982378006,0.08222812414169312,00:09
3,0.43135330080986023,0.20478743314743042,0.07692308723926544,00:08
4,0.3374491333961487,0.16074365377426147,0.05835544317960739,00:09
5,0.26640504598617554,0.15780536830425262,0.06100797653198242,00:09
6,0.21238093078136444,0.15667858719825745,0.05305040627717972,00:08
7,0.17514155805110931,0.15255609154701233,0.05305040627717972,00:08
8,0.1498207002878189,0.14966565370559692,0.05039788410067558,00:09
9,0.12360828369855881,0.14603237807750702,0.05039788410067558,00:08
