epoch,train_loss,valid_loss,error_rate,time
0,0.48159950971603394,0.27790606021881104,0.08222811669111252,00:06
1,0.31023770570755005,0.26814448833465576,0.08488063514232635,00:06
2,0.25776100158691406,0.2676984965801239,0.07161803543567657,00:06
3,0.22374188899993896,0.2971983551979065,0.07161803543567657,00:07
4,0.17470337450504303,0.2639327645301819,0.09018567949533463,00:07
5,0.12779243290424347,0.20914867520332336,0.05835543945431709,00:07
6,0.0856260433793068,0.21855491399765015,0.05835543945431709,00:06
7,0.06652549654245377,0.23148193955421448,0.06100795790553093,00:06
8,0.04452965408563614,0.2193726748228073,0.06100795790553093,00:06
9,0.04201389476656914,0.21177473664283752,0.06100795790553093,00:07
