epoch,train_loss,valid_loss,error_rate,time
0,0.484994500875473,0.2492963969707489,0.08222811669111252,00:09
1,0.3555380702018738,0.3356165289878845,0.09283819794654846,00:09
2,0.3544529974460602,0.3237362504005432,0.0954907163977623,00:09
3,0.3744288980960846,0.3300866484642029,0.08753315359354019,00:09
4,0.28535425662994385,0.3843076229095459,0.09814323484897614,00:09
5,0.17549501359462738,0.3562746047973633,0.09018567949533463,00:09
6,0.17094561457633972,0.26846781373023987,0.08488063514232635,00:10
7,0.11928877234458923,0.24227790534496307,0.07957559823989868,00:09
8,0.10831505805253983,0.2389902025461197,0.07692307978868484,00:09
9,0.07219110429286957,0.22504836320877075,0.06896551698446274,00:09
