epoch,train_loss,valid_loss,error_rate,time
0,0.7028546929359436,0.3384997248649597,0.11405835300683975,00:10
1,0.638218879699707,0.31982338428497314,0.09814323484897614,00:11
2,0.5639165043830872,0.3304564654827118,0.11405835300683975,00:11
3,0.5563560724258423,0.36487650871276855,0.11140583455562592,00:11
4,0.41400662064552307,0.30355164408683777,0.09283819794654846,00:11
5,0.42094874382019043,0.2931717038154602,0.07692307978868484,00:11
6,0.2332828938961029,0.22599110007286072,0.0663129985332489,00:11
7,0.18233931064605713,0.1902342587709427,0.05570291727781296,00:11
8,0.10388193279504776,0.18194270133972168,0.05305039882659912,00:11
9,0.1598743498325348,0.18304681777954102,0.06100795790553093,00:11
