epoch,train_loss,valid_loss,error_rate,time
0,0.40563541650772095,0.24801521003246307,0.06896551698446274,00:12
1,0.32690301537513733,0.2577281594276428,0.07957559823989868,00:11
2,0.38027921319007874,0.46458810567855835,0.10610079765319824,00:11
3,0.3396661877632141,0.3013478219509125,0.08222811669111252,00:11
4,0.3140875995159149,0.2852698862552643,0.07692307978868484,00:11
5,0.15893784165382385,0.21198028326034546,0.05305039882659912,00:11
6,0.12923668324947357,0.16668522357940674,0.05305039882659912,00:12
7,0.09820941090583801,0.14446723461151123,0.050397876650094986,00:11
8,0.06534431874752045,0.1667923778295517,0.05305039882659912,00:11
9,0.05197039619088173,0.1449933797121048,0.04774535819888115,00:11
