epoch,train_loss,valid_loss,error_rate,time
0,1.0605731010437012,0.3985436260700226,0.11405837535858154,00:08
1,0.7776507139205933,0.2325558066368103,0.07957559823989868,00:09
2,0.5813094973564148,0.2052152156829834,0.07427055388689041,00:08
3,0.4457044303417206,0.1919153928756714,0.06896553933620453,00:09
4,0.3427601456642151,0.19192355871200562,0.055702921003103256,00:09
5,0.2713455557823181,0.18427667021751404,0.05039788782596588,00:08
6,0.22426314651966095,0.15948261320590973,0.04774537682533264,00:09
7,0.186356320977211,0.15628138184547424,0.047745369374752045,00:09
8,0.15556399524211884,0.1530192643404007,0.047745369374752045,00:09
9,0.133536234498024,0.15310920774936676,0.05039788782596588,00:09
