epoch,train_loss,valid_loss,error_rate,time
0,0.3521667718887329,0.2589191496372223,0.08222811669111252,00:08
1,0.23138727247714996,0.25426095724105835,0.05570291727781296,00:08
2,0.23288896679878235,0.341056764125824,0.08753315359354019,00:08
3,0.21669870615005493,0.37515655159950256,0.0954907163977623,00:08
4,0.1784830391407013,0.18420417606830597,0.05570291727781296,00:08
5,0.13326697051525116,0.2289305478334427,0.04774535819888115,00:08
6,0.07629881054162979,0.24208568036556244,0.05305039882659912,00:08
7,0.05120042711496353,0.21734143793582916,0.04774535819888115,00:08
8,0.041435595601797104,0.21616576611995697,0.04244031757116318,00:08
9,0.034137751907110214,0.20926395058631897,0.03978779911994934,00:08
