epoch,train_loss,valid_loss,error_rate,time
0,0.3224814236164093,0.22320380806922913,0.05835543945431709,00:08
1,0.261116623878479,0.24598991870880127,0.06366048008203506,00:08
2,0.23293066024780273,0.30914929509162903,0.06896551698446274,00:09
3,0.20825596153736115,0.1956947147846222,0.05835543945431709,00:08
4,0.16965076327323914,0.15473365783691406,0.04774535819888115,00:08
5,0.1324508786201477,0.2572198808193207,0.06896551698446274,00:08
6,0.09839151799678802,0.12215395271778107,0.037135280668735504,00:09
7,0.06162821874022484,0.13296844065189362,0.03183024004101753,00:08
8,0.035728223621845245,0.1202201321721077,0.03183024004101753,00:08
9,0.032006144523620605,0.13089852035045624,0.037135276943445206,00:08
