epoch,train_loss,valid_loss,error_rate,time
0,0.3925724923610687,0.20406442880630493,0.050397876650094986,00:12
1,0.3596569001674652,0.2888021171092987,0.07692307978868484,00:11
2,0.367189884185791,0.39392802119255066,0.10610079765319824,00:11
3,0.31562432646751404,0.35288625955581665,0.07957559823989868,00:11
4,0.263348788022995,0.26094019412994385,0.07427055388689041,00:11
5,0.16233527660369873,0.1601538211107254,0.04244031757116318,00:12
6,0.13952994346618652,0.19765502214431763,0.04244031757116318,00:11
7,0.08234754204750061,0.1617353856563568,0.037135276943445206,00:11
8,0.06315170973539352,0.1593506783246994,0.03448275849223137,00:11
9,0.06562384963035583,0.15929947793483734,0.03448275849223137,00:11
