epoch,train_loss,valid_loss,error_rate,time
0,0.5737995505332947,0.39994147419929504,0.13793103396892548,00:06
1,0.486293762922287,0.3298240900039673,0.1246684342622757,00:06
2,0.3621346950531006,0.23891346156597137,0.07161803543567657,00:06
3,0.2797892689704895,0.1759672909975052,0.053050391376018524,00:06
4,0.210636705160141,0.21462340652942657,0.07427055388689041,00:06
5,0.1627228707075119,0.20220591127872467,0.07427055388689041,00:06
6,0.12603624165058136,0.18197254836559296,0.06366048008203506,00:06
7,0.10698669403791428,0.18479076027870178,0.0663129985332489,00:06
8,0.08345590531826019,0.16818375885486603,0.06100795790553093,00:07
9,0.06895677000284195,0.17092639207839966,0.06896551698446274,00:06
