epoch,train_loss,valid_loss,error_rate,time
0,1.0489662885665894,0.41644951701164246,0.13527853786945343,00:09
1,0.749626100063324,0.2704527974128723,0.0954907163977623,00:08
2,0.5585360527038574,0.23050905764102936,0.08222812414169312,00:09
3,0.42218464612960815,0.21398167312145233,0.06896552443504333,00:09
4,0.32716426253318787,0.20314504206180573,0.06366048008203506,00:08
5,0.26000431180000305,0.18599900603294373,0.06366048008203506,00:09
6,0.21246971189975739,0.1767176240682602,0.05305041745305061,00:08
7,0.17601105570793152,0.17167207598686218,0.05570293962955475,00:09
8,0.14850929379463196,0.169222891330719,0.05570293962955475,00:08
9,0.12683306634426117,0.16843128204345703,0.05305041745305061,00:09
