epoch,train_loss,valid_loss,error_rate,time
0,0.4507606327533722,0.25870662927627563,0.06896552443504333,00:11
1,0.35581082105636597,0.1829790323972702,0.04244032874703407,00:11
2,0.2573164105415344,0.2554391324520111,0.058355458080768585,00:11
3,0.1959163397550583,0.16996750235557556,0.045092858374118805,00:11
4,0.15704786777496338,0.17592407763004303,0.055702921003103256,00:11
5,0.12951914966106415,0.20220138132572174,0.05570292845368385,00:10
6,0.10387710481882095,0.16429422795772552,0.05305041745305061,00:10
7,0.08664416521787643,0.13401462137699127,0.03448276221752167,00:11
8,0.07482513040304184,0.12828423082828522,0.029177723452448845,00:10
9,0.06327147036790848,0.1262524276971817,0.023872684687376022,00:10
