epoch,train_loss,valid_loss,error_rate,time
0,0.7362363338470459,0.33487048745155334,0.12201591581106186,00:11
1,0.5103289484977722,0.3885440230369568,0.1246684342622757,00:10
2,0.474054217338562,0.3343554437160492,0.11140583455562592,00:10
3,0.5045432448387146,0.31805843114852905,0.09283819794654846,00:11
4,0.43811139464378357,0.35247281193733215,0.07957559823989868,00:11
5,0.29250267148017883,0.28875118494033813,0.08222811669111252,00:10
6,0.21358834207057953,0.27701887488365173,0.08488063514232635,00:11
7,0.13223674893379211,0.23424172401428223,0.06896551698446274,00:10
8,0.13432471454143524,0.2103227823972702,0.07427055388689041,00:11
9,0.1442427784204483,0.1902061253786087,0.06366048008203506,00:11
