epoch,train_loss,valid_loss,error_rate,time
0,0.4343210458755493,0.2264193296432495,0.05570291727781296,00:11
1,0.33744415640830994,0.28986579179763794,0.08753315359354019,00:11
2,0.3467674255371094,0.48793742060661316,0.11140583455562592,00:11
3,0.3095623254776001,0.29301008582115173,0.06896551698446274,00:11
4,0.22002506256103516,0.25141406059265137,0.05835543945431709,00:11
5,0.16687467694282532,0.24729891121387482,0.05570291727781296,00:11
6,0.11764001846313477,0.15589956939220428,0.03448275849223137,00:12
7,0.09711023420095444,0.143113374710083,0.04244031757116318,00:11
8,0.05881399288773537,0.1238631159067154,0.03448275849223137,00:11
9,0.04939115792512894,0.13088394701480865,0.03448275849223137,00:11
