epoch,train_loss,valid_loss,error_rate,time
0,0.3871157169342041,0.24199806153774261,0.05835543945431709,00:08
1,0.2628938555717468,0.22432184219360352,0.06366048008203506,00:08
2,0.23522132635116577,0.3251532018184662,0.07957559823989868,00:08
3,0.2434496432542801,0.21299956738948822,0.0663129985332489,00:09
4,0.1444295197725296,0.19043555855751038,0.05835543945431709,00:08
5,0.11676742881536484,0.19413597881793976,0.05835543945431709,00:08
6,0.08430753648281097,0.150658518075943,0.04774535819888115,00:08
7,0.05843106657266617,0.1415092498064041,0.04244031757116318,00:08
8,0.04232602193951607,0.11988924443721771,0.03448275849223137,00:08
9,0.028797591105103493,0.13667148351669312,0.03448275849223137,00:08
