epoch,train_loss,valid_loss,error_rate,time
0,0.5016493797302246,0.32067736983299255,0.10875331610441208,00:06
1,0.38952502608299255,0.21660536527633667,0.07161804288625717,00:07
2,0.3034287989139557,0.22193099558353424,0.06896550953388214,00:06
3,0.2318452149629593,0.20906032621860504,0.0663129910826683,00:07
4,0.1782269924879074,0.20112520456314087,0.053050391376018524,00:07
5,0.13880378007888794,0.23818710446357727,0.0663130059838295,00:06
6,0.10794629156589508,0.20802022516727448,0.053050391376018524,00:07
7,0.08800437301397324,0.2035883218050003,0.053050391376018524,00:06
8,0.06766963750123978,0.20364248752593994,0.06366047263145447,00:06
9,0.056273914873600006,0.20565523207187653,0.06366047263145447,00:07
