epoch,train_loss,valid_loss,error_rate,time
0,0.45873984694480896,0.26014965772628784,0.07957559823989868,00:06
1,0.3435397446155548,0.221285879611969,0.0663129985332489,00:07
2,0.27048754692077637,0.2445504069328308,0.08753315359354019,00:06
3,0.21891377866268158,0.24056372046470642,0.0663129985332489,00:07
4,0.15491454303264618,0.1750211864709854,0.050397876650094986,00:06
5,0.11663338541984558,0.2296956181526184,0.0663129985332489,00:06
6,0.08717284351587296,0.19151370227336884,0.05305039882659912,00:06
7,0.06692831218242645,0.17418694496154785,0.05305039882659912,00:06
8,0.05280856415629387,0.1763739287853241,0.05570291727781296,00:06
9,0.049015093594789505,0.1811000257730484,0.05570291727781296,00:06
