epoch,train_loss,valid_loss,error_rate,time
0,0.34206199645996094,0.235657200217247,0.07427055388689041,00:08
1,0.23675113916397095,0.2725178599357605,0.07161803543567657,00:08
2,0.22742658853530884,0.30621102452278137,0.08488063514232635,00:08
3,0.25835368037223816,0.37503546476364136,0.09814323484897614,00:09
4,0.1883062720298767,0.2186572551727295,0.07161803543567657,00:08
5,0.1369984745979309,0.18881076574325562,0.05570291727781296,00:08
6,0.08467058092355728,0.15414555370807648,0.03978779911994934,00:09
7,0.05622889846563339,0.12917104363441467,0.02652519941329956,00:08
8,0.03643632307648659,0.12671111524105072,0.023872679099440575,00:08
9,0.033926885575056076,0.11690863221883774,0.02652519941329956,00:08
