epoch,train_loss,valid_loss,error_rate,time
0,0.345342755317688,0.19389291107654572,0.06100795418024063,00:09
1,0.2455730140209198,0.2097640037536621,0.06100796163082123,00:08
2,0.1904047280550003,0.1843559741973877,0.04774535819888115,00:08
3,0.1729447841644287,0.1714995950460434,0.05570291355252266,00:08
4,0.13713312149047852,0.1761423945426941,0.045092832297086716,00:08
5,0.12303187698125839,0.21280437707901,0.06366047263145447,00:08
6,0.09839809685945511,0.1955999732017517,0.05570291355252266,00:09
7,0.07650198042392731,0.14027929306030273,0.04244031757116318,00:08
8,0.06187475845217705,0.12485447525978088,0.037135276943445206,00:09
9,0.04431338980793953,0.12465382367372513,0.037135276943445206,00:09
